unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume
1640073600,12/21/2021 8:00,BTC/USD,48608.3,49007.57,48536.51,48597.09,95.00926021,4617173.569
1640070000,12/21/2021 7:00,BTC/USD,48565.89,48675.81,48452.71,48608.3,39.82825706,1935983.868
1640066400,12/21/2021 6:00,BTC/USD,48616.92,48687.56,48340.48,48618.2,32.86130126,1597657.317
1640062800,12/21/2021 5:00,BTC/USD,48596.29,48797.37,48330,48632.29,41.41985727,2014342.511
1640059200,12/21/2021 4:00,BTC/USD,47948.98,48831.57,47948.98,48566.93,225.7479669,10963885.71
1640055600,12/21/2021 3:00,BTC/USD,46957.92,48089.1,46936.79,47953.27,168.1317303,8062466.26
1640052000,12/21/2021 2:00,BTC/USD,46961.58,47066.45,46888.36,46962.42,12.62616424,592955.228
1640048400,12/21/2021 1:00,BTC/USD,46809.56,47003.77,46667.08,46960.69,36.4678372,1712554.798
1640044800,12/21/2021 0:00,BTC/USD,46926.72,47090.02,46721.12,46809.94,37.47569875,1754235.21
1640041200,12/20/2021 23:00,BTC/USD,46808.63,47101.82,46788.04,46915,26.34889087,1236158.215
1640037600,12/20/2021 22:00,BTC/USD,46999.8,47119.12,46755.05,46755.05,58.48450156,2734445.795
1640034000,12/20/2021 21:00,BTC/USD,47036.42,47547.5,46972.8,47000.49,123.8249771,5819834.597
1640030400,12/20/2021 20:00,BTC/USD,46607.1,47257.72,46607.1,47022.73,94.99184315,4466775.793
1640026800,12/20/2021 19:00,BTC/USD,46294.87,46706.94,46247.24,46604.53,80.25779491,3740376.811
1640023200,12/20/2021 18:00,BTC/USD,46130,46324.57,46026.33,46272.2,55.62741548,2574002.895
1640019600,12/20/2021 17:00,BTC/USD,46432.49,46516.08,46109.62,46109.62,56.48727609,2604606.835
1640016000,12/20/2021 16:00,BTC/USD,45990.66,46520.9,45876.7,46411.89,75.33776554,3496568.087
1640012400,12/20/2021 15:00,BTC/USD,46333,46333,45915.2,45969.1,82.42468578,3788988.623
1640008800,12/20/2021 14:00,BTC/USD,45721.56,46333,45572.94,46333,168.5060832,7807392.354
1640005200,12/20/2021 13:00,BTC/USD,45753.58,46007.73,45605.03,45721.56,178.8729382,8178349.777
1640001600,12/20/2021 12:00,BTC/USD,46097.02,46117.76,45666.86,45750.33,57.12780288,2613615.834
1639998000,12/20/2021 11:00,BTC/USD,45901.19,46149.32,45834,46107.16,36.72127706,1693113.797
1639994400,12/20/2021 10:00,BTC/USD,45837.96,46135.5,45787,45857.19,64.31649189,2949373.589
1639990800,12/20/2021 9:00,BTC/USD,46289.09,46289.09,45830,45862.42,100.978695,4631127.319
1639987200,12/20/2021 8:00,BTC/USD,46452.9,46566.08,46152.09,46283.84,50.50143082,2337400.144
1639983600,12/20/2021 7:00,BTC/USD,46535.96,46570.08,46108.31,46465.28,49.59465718,2304429.632
1639980000,12/20/2021 6:00,BTC/USD,46418.82,46656.13,46250,46582.56,78.88792954,3674801.711
1639976400,12/20/2021 5:00,BTC/USD,47037.59,47050.24,46377.2,46433.02,54.51507844,2531299.728
1639972800,12/20/2021 4:00,BTC/USD,46697.39,47049.46,46697.39,46976.69,38.97081007,1830719.664
1639969200,12/20/2021 3:00,BTC/USD,46759.85,46844.88,46497.99,46697.39,23.52171203,1098402.56
1639965600,12/20/2021 2:00,BTC/USD,46607.3,46837.57,46486.59,46737.55,31.2361898,1459902.983
1639962000,12/20/2021 1:00,BTC/USD,46889.71,47201,46511.44,46619.21,71.60931703,3338369.789
1639958400,12/20/2021 0:00,BTC/USD,46671.66,46880.48,46259,46880.48,66.87046904,3134919.686
1639954800,12/19/2021 23:00,BTC/USD,47389.22,47454.64,46600.22,46704.67,67.41163419,3148438.129
1639951200,12/19/2021 22:00,BTC/USD,46726.38,47562.16,46692.66,47355.8,89.35828217,4231632.939
1639947600,12/19/2021 21:00,BTC/USD,46797.03,46894.65,46658.37,46753.47,28.01994717,1310029.759
1639944000,12/19/2021 20:00,BTC/USD,46659.22,46915.79,46492.6,46807.47,19.46310386,911018.65
1639940400,12/19/2021 19:00,BTC/USD,47116.82,47164.66,46609.89,46694.95,51.93978417,2425325.625
1639936800,12/19/2021 18:00,BTC/USD,47141.52,47181.16,46901.73,47152.4,25.44144052,1199624.98
1639933200,12/19/2021 17:00,BTC/USD,47169.27,47253.49,47049.46,47140.36,17.6362495,831379.1505
1639929600,12/19/2021 16:00,BTC/USD,47244.75,47479,47164.8,47184.16,36.5807321,1726031.116
1639926000,12/19/2021 15:00,BTC/USD,47419.13,47474.7,47175.28,47251.3,9.94818924,470064.8742
1639922400,12/19/2021 14:00,BTC/USD,47657.6,48307.34,47040,47415.88,172.0893563,8159768.266
1639918800,12/19/2021 13:00,BTC/USD,47274.25,47749,46887.56,47642.37,123.2242548,5870695.539
1639915200,12/19/2021 12:00,BTC/USD,47182.63,47283.15,46912.11,47274.35,19.04746879,900456.7062
1639911600,12/19/2021 11:00,BTC/USD,47147.06,47213.64,46988.91,47173.27,12.53414823,591276.7587
1639908000,12/19/2021 10:00,BTC/USD,47100.18,47239,46840,47142.67,63.08886153,2974177.38
1639904400,12/19/2021 9:00,BTC/USD,47501.5,47569.18,47035.88,47134.59,56.98128096,2685789.316
1639900800,12/19/2021 8:00,BTC/USD,47551.79,47649.8,47440,47484.41,13.58416797,645036.2014
1639897200,12/19/2021 7:00,BTC/USD,47488.48,47753.14,47476.41,47551.79,15.2346936,724436.9508
1639893600,12/19/2021 6:00,BTC/USD,47628.3,47680.24,47477.98,47501.73,12.40754791,589379.9908
1639890000,12/19/2021 5:00,BTC/USD,47922.07,48016.11,47575.19,47621.03,22.17748224,1056114.547
1639886400,12/19/2021 4:00,BTC/USD,47749.82,48090.19,47749.82,47910.84,59.21368956,2836977.606
1639882800,12/19/2021 3:00,BTC/USD,47186.76,48000.05,47144.25,47737.51,209.7404491,10012486.78
1639879200,12/19/2021 2:00,BTC/USD,46581.26,47210.17,46581.25,47162.07,89.93057372,4241312.013
1639875600,12/19/2021 1:00,BTC/USD,46661.46,46816.81,46450,46587.5,34.95476347,1628455.043
1639872000,12/19/2021 0:00,BTC/USD,46854.18,46870.01,46572.95,46669.94,25.4912699,1189676.037
1639868400,12/18/2021 23:00,BTC/USD,46798.14,47029.78,46651.7,46881.87,24.89248945,1167006.454
1639864800,12/18/2021 22:00,BTC/USD,46969.38,47123.18,46700,46775.55,22.21386918,1039065.949
1639861200,12/18/2021 21:00,BTC/USD,46889.43,47001,46775.67,46987,26.96201464,1266864.182
1639857600,12/18/2021 20:00,BTC/USD,46674.36,46888.37,46571.44,46880.72,13.74035692,644157.8255
1639854000,12/18/2021 19:00,BTC/USD,46779.11,46784,46359.67,46681.4,37.43737883,1747629.256
1639850400,12/18/2021 18:00,BTC/USD,46688.34,46802.92,46668.24,46752.63,4.30097491,201081.8886
1639846800,12/18/2021 17:00,BTC/USD,46823.41,46876.88,46633.73,46688.83,31.46504681,1469066.221
1639843200,12/18/2021 16:00,BTC/USD,46907.38,47005.34,46767.54,46827.63,9.4930115,444535.2301
1639839600,12/18/2021 15:00,BTC/USD,47040.78,47232.04,46849.64,46898.52,30.7875489,1443890.478
1639836000,12/18/2021 14:00,BTC/USD,46642.85,47073.04,46628.75,47040.99,10.2796619,483565.4726
1639832400,12/18/2021 13:00,BTC/USD,47043.23,47108.07,46590.31,46665.42,38.70611595,1806237.157
1639828800,12/18/2021 12:00,BTC/USD,47101.82,47193.09,46932.72,47055.98,13.27220006,624536.3806
1639825200,12/18/2021 11:00,BTC/USD,47349,47370.14,46936.38,47094.04,27.61672834,1300583.309
1639821600,12/18/2021 10:00,BTC/USD,46873.26,47338.35,46729.75,47328.34,64.07942128,3032772.637
1639818000,12/18/2021 9:00,BTC/USD,46369.81,46877.23,46369.72,46870.45,30.21478896,1416180.755
1639814400,12/18/2021 8:00,BTC/USD,46369.49,46678.86,46226.71,46360.9,37.89571191,1756879.31
1639810800,12/18/2021 7:00,BTC/USD,46358.46,46498.2,46349.67,46408.03,10.72704809,497821.1696
1639807200,12/18/2021 6:00,BTC/USD,46638.57,46775.36,46299.01,46353.5,28.64004944,1327566.532
1639803600,12/18/2021 5:00,BTC/USD,46449.4,46879,46240,46646.52,58.40249359,2724273.085
1639800000,12/18/2021 4:00,BTC/USD,46326.61,46518.29,46081.81,46445.6,29.00027337,1346935.097
1639796400,12/18/2021 3:00,BTC/USD,45761.65,46549,45721.69,46312.7,78.44612041,3633051.641
1639792800,12/18/2021 2:00,BTC/USD,45673.05,45996.44,45501,45721.46,62.14431426,2841328.779
1639789200,12/18/2021 1:00,BTC/USD,46369.31,46369.31,45659.76,45712.06,79.81778348,3648635.308
1639785600,12/18/2021 0:00,BTC/USD,46141.63,46406.85,45800,46308.07,56.8583404,2633000.007
1639782000,12/17/2021 23:00,BTC/USD,46524.02,46542.5,46120,46210.92,25.76147279,1190461.358
1639778400,12/17/2021 22:00,BTC/USD,46905.47,46997.58,45600,46524.46,253.6508574,11800969.17
1639774800,12/17/2021 21:00,BTC/USD,46163.07,47105.92,46120,46864.07,51.03741895,2391821.174
1639771200,12/17/2021 20:00,BTC/USD,46782.58,46846.5,46161.77,46161.77,133.6280821,6168508.791
1639767600,12/17/2021 19:00,BTC/USD,47004.98,47108.25,46685.94,46780.04,32.53573261,1522022.873
1639764000,12/17/2021 18:00,BTC/USD,46741.95,47069,46634.18,47010.22,37.12537169,1745271.891
1639760400,12/17/2021 17:00,BTC/USD,47076.18,47076.18,46640,46779.08,58.41056728,2732392.6
1639756800,12/17/2021 16:00,BTC/USD,46543.27,47446.1,46440.61,47118.52,268.339827,12643775.51
1639753200,12/17/2021 15:00,BTC/USD,45923.1,46624.34,45478.74,46568.22,270.2146306,12583414.37
1639749600,12/17/2021 14:00,BTC/USD,46973.26,47011.03,45738,45947.75,306.9313781,14102806.23
1639746000,12/17/2021 13:00,BTC/USD,47004.54,47258.65,46912.97,46947.4,30.08214445,1412278.468
1639742400,12/17/2021 12:00,BTC/USD,47111.85,47372.64,46957.49,47046.54,53.72192592,2527430.737
1639738800,12/17/2021 11:00,BTC/USD,46971.36,47301,46966.4,47135.82,26.35399393,1242217.114
1639735200,12/17/2021 10:00,BTC/USD,47241.48,47267.23,46800,46932.13,33.9917778,1595306.535
1639731600,12/17/2021 9:00,BTC/USD,47139.52,47307.36,46979.32,47260.05,47.33685548,2237142.157
1639728000,12/17/2021 8:00,BTC/USD,47024.8,47213.24,46919.78,47176.08,68.68056418,3240079.79
1639724400,12/17/2021 7:00,BTC/USD,47440.7,47440.7,46768.17,47037.91,219.579626,10328566.69
1639720800,12/17/2021 6:00,BTC/USD,47736.97,47760.26,47420,47440.69,19.24994155,913230.5096
1639717200,12/17/2021 5:00,BTC/USD,47940.37,47972.82,47614.94,47721.51,29.97408728,1430408.706
1639713600,12/17/2021 4:00,BTC/USD,47780.95,47977.53,47777.91,47946.29,11.23911266,538873.7549
1639710000,12/17/2021 3:00,BTC/USD,47807.76,47834.05,47705.04,47792.96,25.04730003,1197084.608
1639706400,12/17/2021 2:00,BTC/USD,47855.41,47884.46,47655.59,47833.65,17.0022601,813280.1588
1639702800,12/17/2021 1:00,BTC/USD,47795.55,48018.52,47725.73,47846.85,14.8055821,708400.4659
1639699200,12/17/2021 0:00,BTC/USD,47654.99,47993.34,47400,47814.15,42.57973674,2035913.919
1639695600,12/16/2021 23:00,BTC/USD,47823.9,47823.9,47540,47663.42,23.51079881,1120605.078
1639692000,12/16/2021 22:00,BTC/USD,48129.49,48186.12,47506.21,47833.15,78.38042005,3749182.389
1639688400,12/16/2021 21:00,BTC/USD,47907.99,48174.03,47892.16,48124.71,14.36856682,691483.1113
1639684800,12/16/2021 20:00,BTC/USD,47854.46,48413.51,47825.97,47924.87,124.4554382,5964510.698
1639681200,12/16/2021 19:00,BTC/USD,47999.48,48119,47660,47877,115.7911631,5543733.513
1639677600,12/16/2021 18:00,BTC/USD,48089.27,48347.85,47880,47999.48,60.96994053,2926525.441
1639674000,12/16/2021 17:00,BTC/USD,48512.32,48538.38,48076.16,48076.16,73.43122534,3530291.338
1639670400,12/16/2021 16:00,BTC/USD,48624.18,48735.61,48318.56,48511.13,92.63828709,4493987.988
1639666800,12/16/2021 15:00,BTC/USD,48573.92,48720.42,48253.53,48582.39,98.38486361,4779771.814
1639663200,12/16/2021 14:00,BTC/USD,49009.42,49009.42,48539.63,48558.03,113.2423323,5498824.57
1639659600,12/16/2021 13:00,BTC/USD,48734.7,49302.65,48423.35,49034.47,76.81711598,3766686.569
1639656000,12/16/2021 12:00,BTC/USD,49214.28,49233.49,48656.21,48731.27,83.94212537,4090606.376
1639652400,12/16/2021 11:00,BTC/USD,49188.38,49449,48914.04,49232.41,79.76145559,3926848.684
1639648800,12/16/2021 10:00,BTC/USD,49007.24,49243.23,48952.04,49171.52,72.23792546,3552048.597
1639645200,12/16/2021 9:00,BTC/USD,48814.4,49011.37,48766.89,48991.53,38.12845156,1867971.178
1639641600,12/16/2021 8:00,BTC/USD,48722.65,48940.06,48647.92,48791.23,37.62324642,1835684.469
1639638000,12/16/2021 7:00,BTC/USD,48907.12,49039.2,48714.4,48734.82,30.75138148,1498663.041
1639634400,12/16/2021 6:00,BTC/USD,48537.49,48934,48525.57,48921.84,22.74644377,1112797.883
1639630800,12/16/2021 5:00,BTC/USD,48773.77,48834.66,48539.63,48541.71,47.47050041,2304299.264
1639627200,12/16/2021 4:00,BTC/USD,48842.97,48900,48620.6,48763.33,42.03388146,2049712.033
1639623600,12/16/2021 3:00,BTC/USD,49037.87,49074.16,48750,48847.84,36.74019931,1794679.377
1639620000,12/16/2021 2:00,BTC/USD,49065.01,49078.76,48896.63,49034.96,14.77418509,724451.5749
1639616400,12/16/2021 1:00,BTC/USD,49068.15,49153.98,48875,49075.24,33.37371377,1637823.013
1639612800,12/16/2021 0:00,BTC/USD,48876.84,49275.05,48764.82,49058.33,44.6835965,2192102.623
1639609200,12/15/2021 23:00,BTC/USD,48803.16,48974.91,48715.54,48876.84,39.8537438,1947925.059
1639605600,12/15/2021 22:00,BTC/USD,49190.06,49253.38,48688.33,48766.86,46.81779767,2283156.984
1639602000,12/15/2021 21:00,BTC/USD,49272.13,49391.48,48941.87,49197.78,91.1374316,4483759.31
1639598400,12/15/2021 20:00,BTC/USD,48668.96,49514.85,48555,49195.93,252.6807068,12430862.36
1639594800,12/15/2021 19:00,BTC/USD,47829.28,49310.26,47260,48671.66,603.24412,29360892.71
1639591200,12/15/2021 18:00,BTC/USD,47100,48249.44,47044.73,47835.84,132.6475522,6345307.085
1639587600,12/15/2021 17:00,BTC/USD,47020.06,47384.37,46901.34,47116.42,49.40649683,2327857.255
1639584000,12/15/2021 16:00,BTC/USD,46642.03,47059.28,46560,47029.48,290.5210987,13663056.2
1639580400,12/15/2021 15:00,BTC/USD,47367.81,47486.9,46588.88,46615.31,236.6810099,11032958.65
1639576800,12/15/2021 14:00,BTC/USD,47660.39,47788.03,47219.04,47391.95,57.08721392,2705474.388
1639573200,12/15/2021 13:00,BTC/USD,47609.18,47829,47446.1,47680.93,140.0212541,6676343.617
1639569600,12/15/2021 12:00,BTC/USD,48153.39,48317.36,47560.04,47623.75,133.3421238,6350251.968
1639566000,12/15/2021 11:00,BTC/USD,48301.84,48389.91,48115,48162.31,41.42991653,1995360.483
1639562400,12/15/2021 10:00,BTC/USD,48500,48641.48,48157.3,48271.93,43.96758176,2122400.029
1639558800,12/15/2021 9:00,BTC/USD,48581.88,48629.66,48374.47,48491.35,55.20829952,2677124.975
1639555200,12/15/2021 8:00,BTC/USD,48231.93,48785.37,48231.93,48597.69,55.67520279,2705686.246
1639551600,12/15/2021 7:00,BTC/USD,48103.46,48349,47953.83,48231.93,33.20520795,1601551.265
1639548000,12/15/2021 6:00,BTC/USD,48153.5,48339.15,48032.76,48097.97,45.32003496,2179801.682
1639544400,12/15/2021 5:00,BTC/USD,48269.83,48329.12,48062.23,48127.11,61.4377134,2956819.591
1639540800,12/15/2021 4:00,BTC/USD,48303.04,48450.99,48102.39,48249.83,30.09147186,1451908.402
1639537200,12/15/2021 3:00,BTC/USD,48018.37,48306.98,47941.12,48280.26,15.54111405,750329.027
1639533600,12/15/2021 2:00,BTC/USD,48104.5,48119.61,47860.38,48017.42,61.50260264,2953196.302
1639530000,12/15/2021 1:00,BTC/USD,48127.51,48200.12,47999.99,48074.63,18.68040638,898053.625
1639526400,12/15/2021 0:00,BTC/USD,48386.95,48773.04,48097.3,48163.91,57.85170838,2786364.476
1639522800,12/14/2021 23:00,BTC/USD,48268.85,48481.45,48172.28,48389.96,31.00467184,1500314.83
1639519200,12/14/2021 22:00,BTC/USD,48314.92,48472.97,48018.53,48300,58.33509244,2817584.965
1639515600,12/14/2021 21:00,BTC/USD,47797.13,48689.3,47769.75,48324.41,168.5672715,8145913.94
1639512000,12/14/2021 20:00,BTC/USD,46878.48,47875,46867.07,47793.3,202.394755,9673113.246
1639508400,12/14/2021 19:00,BTC/USD,46682.9,47093.54,46667.14,46862.07,61.36544981,2875712.005
1639504800,12/14/2021 18:00,BTC/USD,46613.68,46965.68,46464,46683.02,53.03575096,2475869.023
1639501200,12/14/2021 17:00,BTC/USD,46748.84,47108.95,46566,46640.43,58.04923134,2707441.111
1639497600,12/14/2021 16:00,BTC/USD,46849.08,47133.32,46580,46735.15,156.1543461,7297896.79
1639494000,12/14/2021 15:00,BTC/USD,47311.11,47547.21,46656.13,46832.99,126.3448547,5917107.318
1639490400,12/14/2021 14:00,BTC/USD,47167.71,47345.47,46840,47313.76,128.0655195,6059261.254
1639486800,12/14/2021 13:00,BTC/USD,47533.3,47700.78,46993.06,47202.49,75.90463944,3582887.984
1639483200,12/14/2021 12:00,BTC/USD,47639.59,47960.98,47525.74,47538.18,160.5873262,7634029.219
1639479600,12/14/2021 11:00,BTC/USD,47384.27,47777.77,47214.16,47637.58,62.76687643,2990062.097
1639476000,12/14/2021 10:00,BTC/USD,46839,47398.27,46825.31,47385.97,87.71653531,4156533.111
1639472400,12/14/2021 9:00,BTC/USD,47523.09,47523.09,46820,46843.84,95.88364357,4491558.058
1639468800,12/14/2021 8:00,BTC/USD,47007.69,47555.05,46993.06,47489.9,122.6137228,5822913.434
1639465200,12/14/2021 7:00,BTC/USD,46709.34,47054.99,46543.78,47007.7,53.09503254,2495875.361
1639461600,12/14/2021 6:00,BTC/USD,46727.64,46885.77,46358.91,46702.15,67.00472461,3129264.699
1639458000,12/14/2021 5:00,BTC/USD,47011.3,47128.1,46703.75,46727.09,26.11373585,1220218.885
1639454400,12/14/2021 4:00,BTC/USD,46949.31,47200,46911.68,47015.79,37.21668529,1749771.86
1639450800,12/14/2021 3:00,BTC/USD,47047.81,47119,46785.26,46927.69,32.00484653,1501913.516
1639447200,12/14/2021 2:00,BTC/USD,46903.19,47069,46718.25,47069,22.43266236,1055882.985
1639443600,12/14/2021 1:00,BTC/USD,47028.17,47117.52,46615.21,46917.02,34.50137228,1618701.573
1639440000,12/14/2021 0:00,BTC/USD,46736.7,47277.8,46310.4,47031.61,95.43106809,4488276.776
1639436400,12/13/2021 23:00,BTC/USD,46914.27,47076.82,46587.87,46725.02,97.27739427,4545288.193
1639432800,12/13/2021 22:00,BTC/USD,46826.28,47300.94,46710.16,46882.42,119.2236836,5589494.809
1639429200,12/13/2021 21:00,BTC/USD,46670.74,46936.57,46247.55,46840.57,123.635751,5791169.048
1639425600,12/13/2021 20:00,BTC/USD,46723,46993.06,46357.43,46666.29,147.7131486,6893224.627
1639422000,12/13/2021 19:00,BTC/USD,47405.1,47424.32,45750,46758.98,577.8038877,27017520.43
1639418400,12/13/2021 18:00,BTC/USD,47530.9,47694.93,47324.2,47482.97,215.8294265,10248222.18
1639414800,12/13/2021 17:00,BTC/USD,47133.27,47916.6,47075.03,47514.2,197.5411052,9386007.581
1639411200,12/13/2021 16:00,BTC/USD,47282.84,47560.04,46670,47170.08,305.1685697,14394825.85
1639407600,12/13/2021 15:00,BTC/USD,47946.38,47954.1,47007.51,47262.79,299.6438657,14162005.1
1639404000,12/13/2021 14:00,BTC/USD,48423.24,48444.26,47707.03,47946.38,230.2926131,11041697.14
1639400400,12/13/2021 13:00,BTC/USD,48603.24,48672.8,48191.61,48460.81,117.3872202,5688679.772
1639396800,12/13/2021 12:00,BTC/USD,48879.54,49040.28,48566.13,48616.2,36.11629239,1755836.894
1639393200,12/13/2021 11:00,BTC/USD,48693.46,48934,48620.7,48893.24,36.79049514,1798806.509
1639389600,12/13/2021 10:00,BTC/USD,48879.52,48950.36,48545.79,48734.82,70.5530658,3438390.962
1639386000,12/13/2021 9:00,BTC/USD,49055.42,49066.48,48740,48900.55,40.10453829,1961133.98
1639382400,12/13/2021 8:00,BTC/USD,48776.11,49202.71,48102.56,49060.78,131.060608,6429935.656
1639378800,12/13/2021 7:00,BTC/USD,48936,49010.06,48621.15,48757.17,114.2871885,5572319.877
1639375200,12/13/2021 6:00,BTC/USD,49257.87,49338.53,48915.12,48971.7,22.33602441,1093833.087
1639371600,12/13/2021 5:00,BTC/USD,49052.9,49361.49,48890.17,49283.82,50.50352291,2489006.532
1639368000,12/13/2021 4:00,BTC/USD,48885.26,49136.09,48791.09,49067.38,39.16162666,1921558.417
1639364400,12/13/2021 3:00,BTC/USD,48813.19,49103.2,48737.82,48893.76,34.32480595,1678268.824
1639360800,12/13/2021 2:00,BTC/USD,48635.3,48918.5,48481.45,48800.24,84.44840574,4121102.468
1639357200,12/13/2021 1:00,BTC/USD,49608.86,49632.98,48597.88,48607.58,199.95735,9719442.887
1639353600,12/13/2021 0:00,BTC/USD,50102.31,50226.2,49556.09,49653.41,46.28733972,2298324.257
1639350000,12/12/2021 23:00,BTC/USD,50347.62,50401.9,50005,50124.38,43.4600273,2178406.923
1639346400,12/12/2021 22:00,BTC/USD,49981.58,50403.99,49961.37,50339.41,76.70237142,3861152.123
1639342800,12/12/2021 21:00,BTC/USD,50288.05,50329.38,49915.87,49955.45,48.2587169,2410785.919
1639339200,12/12/2021 20:00,BTC/USD,50273.96,50587.49,50196.44,50301.91,52.35262886,2633437.225
1639335600,12/12/2021 19:00,BTC/USD,50547.37,50619.39,50173,50254.26,54.04265392,2715873.581
1639332000,12/12/2021 18:00,BTC/USD,50309.42,50800,50303.6,50530.23,119.1403195,6020187.746
1639328400,12/12/2021 17:00,BTC/USD,49925.51,50483.62,49815.19,50294.37,251.3395341,12640963.52
1639324800,12/12/2021 16:00,BTC/USD,49644.42,49934,49540.82,49894.46,40.58687275,2025060.099
1639321200,12/12/2021 15:00,BTC/USD,49900,49949.82,49625,49637.95,17.28003618,857745.5719
1639317600,12/12/2021 14:00,BTC/USD,49831.71,49950,49557.93,49890.42,25.08144626,1251323.888
1639314000,12/12/2021 13:00,BTC/USD,49556.08,49901,49542.8,49842.67,88.93383436,4432699.758
1639310400,12/12/2021 12:00,BTC/USD,49200,49670.29,49147.3,49570.92,80.55429937,3993150.73
1639306800,12/12/2021 11:00,BTC/USD,48964.56,49330,48866.09,49165.91,40.88307108,2010053.393
1639303200,12/12/2021 10:00,BTC/USD,48845.89,48983.97,48675,48979.21,34.91335283,1710028.44
1639299600,12/12/2021 9:00,BTC/USD,48999.64,49157.51,48745.48,48845.89,26.1508819,1277363.101
1639296000,12/12/2021 8:00,BTC/USD,49331.48,49410.5,48972.32,48994.64,20.57833636,1008228.182
1639292400,12/12/2021 7:00,BTC/USD,49193.6,49397.94,49118.4,49338.93,17.10326634,843856.8607
1639288800,12/12/2021 6:00,BTC/USD,48981.93,49255.12,48981.93,49226.95,14.23466868,700729.3234
1639285200,12/12/2021 5:00,BTC/USD,48881.95,49100,48872.5,49016.78,24.04848743,1178779.418
